"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"19-Jun-2014","EQ","2,787.40","2,787.40","2,542.00","2,802.40","2,580.20","2,601.20","2,664.32","2,940.80","1,992.95","11,95,144","3,18,42,43,882.30","58,880"
"18-Jun-2014","EQ","2,699.00","2,829.90","2,640.65","2,747.20","2,780.00","2,802.40","2,760.96","2,940.80","1,992.95","13,40,880","3,70,21,13,442.00","37,445"
"17-Jun-2014","EQ","2,774.00","2,788.05","2,725.15","2,783.85","2,759.00","2,747.20","2,745.90","2,940.80","1,992.95","20,68,947","5,68,11,19,802.85","28,684"
"16-Jun-2014","EQ","2,799.00","2,800.50","2,727.00","2,782.50","2,774.30","2,783.85","2,777.77","2,940.80","1,992.95","27,81,508","7,72,63,90,714.85","34,583"
"13-Jun-2014","EQ","2,775.15","2,789.80","2,700.00","2,775.75","2,784.00","2,782.50","2,732.75","2,940.80","1,992.95","62,22,837","17,00,54,54,983.00","40,428"
"12-Jun-2014","EQ","2,793.90","2,800.00","2,772.00","2,790.70","2,775.00","2,775.75","2,784.59","2,940.80","1,992.95","11,43,331","3,18,37,10,660.15","15,027"
"11-Jun-2014","EQ","2,852.90","2,852.90","2,781.35","2,851.35","2,782.00","2,790.70","2,809.15","2,940.80","1,992.95","22,60,954","6,35,13,63,043.25","22,437"
"10-Jun-2014","EQ","2,870.00","2,875.00","2,846.95","2,863.50","2,850.25","2,851.35","2,852.22","2,940.80","1,992.95","10,94,682","3,12,22,78,661.60","16,642"
"09-Jun-2014","EQ","2,845.00","2,869.00","2,842.00","2,852.35","2,867.25","2,863.50","2,850.40","2,940.80","1,992.95","9,68,928","2,76,18,30,961.10","13,085"
"06-Jun-2014","EQ","2,852.00","2,860.00","2,841.20","2,850.90","2,853.15","2,852.35","2,848.68","2,940.80","1,992.95","7,61,392","2,16,89,64,469.35","27,820"
"05-Jun-2014","EQ","2,844.00","2,855.00","2,835.05","2,836.65","2,851.00","2,850.90","2,845.59","2,940.80","1,992.95","5,33,631","1,51,84,97,692.50","14,939"
"04-Jun-2014","EQ","2,848.00","2,852.85","2,834.45","2,841.10","2,838.00","2,836.65","2,839.83","2,940.80","1,992.95","7,12,554","2,02,35,30,314.20","10,261"
"03-Jun-2014","EQ","2,860.00","2,860.00","2,838.05","2,848.85","2,845.00","2,841.10","2,844.67","2,940.80","1,992.95","7,39,665","2,10,41,00,984.95","22,268"
"02-Jun-2014","EQ","2,817.00","2,857.95","2,817.00","2,818.10","2,850.00","2,848.85","2,849.16","2,940.80","1,992.95","10,69,872","3,04,82,40,929.50","26,004"
"30-May-2014","EQ","2,842.00","2,853.00","2,811.25","2,826.70","2,821.15","2,818.10","2,828.65","2,940.80","1,992.95","13,47,238","3,81,08,58,260.20","33,925"
"29-May-2014","EQ","2,848.00","2,874.00","2,817.00","2,838.30","2,828.95","2,826.70","2,835.80","2,940.80","1,992.95","32,01,321","9,07,83,21,723.10","50,298"
"28-May-2014","EQ","2,820.00","2,851.10","2,805.00","2,804.00","2,838.10","2,838.30","2,828.67","2,940.80","1,992.95","15,67,550","4,43,40,86,070.90","48,106"
"27-May-2014","EQ","2,792.00","2,814.00","2,792.00","2,794.00","2,804.00","2,804.00","2,804.41","2,940.80","1,992.95","15,77,776","4,42,47,36,906.00","27,734"
"26-May-2014","EQ","2,804.80","2,821.65","2,780.05","2,793.00","2,794.00","2,794.00","2,791.48","2,940.80","1,992.95","16,27,267","4,54,24,88,178.90","35,552"
"23-May-2014","EQ","2,787.00","2,816.80","2,775.10","2,783.55","2,792.50","2,793.00","2,796.40","2,940.80","1,992.95","10,49,287","2,93,42,23,547.55","45,074"
"22-May-2014","EQ","2,775.05","2,806.00","2,741.20","2,757.75","2,785.00","2,783.55","2,776.14","2,940.80","1,992.95","12,93,247","3,59,02,35,330.40","34,261"
"21-May-2014","EQ","2,622.00","2,768.20","2,622.00","2,629.80","2,761.00","2,757.75","2,721.14","2,940.80","1,992.95","14,71,739","4,00,48,14,202.85","50,832"
"20-May-2014","EQ","2,632.00","2,660.00","2,619.00","2,621.00","2,626.70","2,629.80","2,635.83","2,940.80","1,992.95","8,41,081","2,21,69,46,570.55","46,364"
"19-May-2014","EQ","2,670.00","2,675.00","2,596.05","2,646.25","2,638.00","2,621.00","2,638.95","2,940.80","1,992.95","9,26,715","2,44,55,52,270.75","59,632"
"16-May-2014","EQ","2,622.05","2,680.00","2,615.00","2,612.20","2,646.00","2,646.25","2,648.00","2,940.80","1,992.95","10,46,656","2,77,15,41,742.75","44,226"
"15-May-2014","EQ","2,685.00","2,692.00","2,592.00","2,680.85","2,615.80","2,612.20","2,633.84","2,940.80","1,992.95","10,54,775","2,77,81,03,840.95","48,298"
"14-May-2014","EQ","2,703.00","2,724.85","2,672.05","2,702.75","2,683.00","2,680.85","2,691.61","2,940.80","1,992.95","7,25,037","1,95,15,16,352.75","29,471"
"13-May-2014","EQ","2,710.00","2,735.55","2,681.25","2,700.15","2,703.30","2,702.75","2,709.40","2,940.80","1,992.95","8,72,771","2,36,46,82,938.30","47,528"
"12-May-2014","EQ","2,787.90","2,787.90","2,696.85","2,777.40","2,701.95","2,700.15","2,723.53","2,940.80","1,992.95","9,97,784","2,71,74,94,419.60","45,983"
"09-May-2014","EQ","2,785.00","2,786.75","2,765.00","2,771.30","2,773.00","2,777.40","2,776.61","2,940.80","1,992.95","4,24,163","1,17,77,35,112.10","23,641"
"08-May-2014","EQ","2,777.00","2,790.00","2,768.00","2,774.10","2,771.00","2,771.30","2,774.24","2,940.80","1,992.95","2,29,115","63,56,19,914.35","8,625"
"07-May-2014","EQ","2,789.00","2,793.50","2,770.55","2,776.55","2,774.70","2,774.10","2,780.60","2,940.80","1,992.95","3,40,844","94,77,49,650.10","15,924"
"06-May-2014","EQ","2,769.00","2,798.80","2,756.10","2,764.95","2,776.20","2,776.55","2,766.92","2,940.80","1,992.95","7,02,238","1,94,30,39,446.50","23,430"
"05-May-2014","EQ","2,775.20","2,780.00","2,762.05","2,775.05","2,769.00","2,764.95","2,773.08","2,940.80","1,992.95","2,74,575","76,14,17,816.50","20,825"
"02-May-2014","EQ","2,778.70","2,784.90","2,760.25","2,768.50","2,775.05","2,775.05","2,773.15","2,940.80","1,992.95","3,28,674","91,14,62,518.05","19,629"
"30-Apr-2014","EQ","2,795.00","2,797.00","2,760.55","2,784.40","2,772.00","2,768.50","2,771.58","2,940.80","1,992.95","3,98,169","1,10,35,57,616.85","21,436"
"29-Apr-2014","EQ","2,795.00","2,800.05","2,759.00","2,798.90","2,788.00","2,784.40","2,776.08","2,940.80","1,992.95","6,54,320","1,81,64,42,887.65","30,922"
"28-Apr-2014","EQ","2,814.15","2,830.00","2,794.65","2,814.15","2,797.05","2,798.90","2,806.62","2,940.80","1,992.95","7,28,034","2,04,33,17,964.15","16,344"
"25-Apr-2014","EQ","2,856.90","2,856.90","2,796.00","2,818.25","2,818.00","2,814.15","2,817.69","2,940.80","1,992.95","8,24,260","2,32,25,09,741.30","33,421"
"23-Apr-2014","EQ","2,835.45","2,848.35","2,802.75","2,833.10","2,826.40","2,818.25","2,826.35","2,940.80","1,992.95","10,50,907","2,97,02,29,543.90","38,222"
"22-Apr-2014","EQ","2,854.90","2,854.90","2,831.25","2,847.30","2,835.00","2,833.10","2,838.98","2,940.80","1,992.95","4,41,483","1,25,33,61,997.45","24,909"
"21-Apr-2014","EQ","2,867.70","2,870.15","2,831.10","2,853.40","2,847.00","2,847.30","2,847.16","2,940.80","1,992.95","4,03,455","1,14,86,99,798.35","25,424"
"17-Apr-2014","EQ","2,876.00","2,876.00","2,851.25","2,871.80","2,852.00","2,853.40","2,856.55","2,940.80","1,915.00","8,81,673","2,51,85,46,088.60","28,406"
"16-Apr-2014","EQ","2,877.00","2,880.00","2,855.00","2,853.95","2,871.80","2,871.80","2,867.27","2,940.80","1,915.00","7,80,384","2,23,75,69,293.95","37,972"
"15-Apr-2014","EQ","2,812.95","2,940.80","2,812.95","2,557.25","2,854.35","2,853.95","2,853.91","2,940.80","1,915.00","21,56,038","6,15,31,34,045.85","84,707"
"11-Apr-2014","EQ","2,590.00","2,599.80","2,533.20","2,585.90","2,557.15","2,557.25","2,554.43","2,815.00","1,735.00","8,96,438","2,28,98,90,799.30","62,159"
"10-Apr-2014","EQ","2,608.70","2,638.00","2,575.00","2,597.75","2,580.80","2,585.90","2,601.14","2,815.00","1,735.00","5,98,952","1,55,79,58,947.45","44,869"
